id,uri,start,end
7f55bf607c9e490aae4ff2f9f40a27e2,http://dbpedia.org/ontology/musicComposer,36,43
7f55bf607c9e490aae4ff2f9f40a27e2,http://dbpedia.org/ontology/Film,14,15
66e01d57a2df4c9f85521c5217cd6e8b,http://dbpedia.org/resource/Frampton's_Camel,24,39
66e01d57a2df4c9f85521c5217cd6e8b,http://dbpedia.org/property/producer,11,18
77ff380ac54845299a3af128262d754e,http://dbpedia.org/resource/Pittsburgh_Line,39,53
77ff380ac54845299a3af128262d754e,http://dbpedia.org/ontology/routeEnd,28,36
77ff380ac54845299a3af128262d754e,http://dbpedia.org/ontology/founder,4,10
ab9baa98e6fb4a059714923fda2f04d5,http://dbpedia.org/ontology/composer,67,74
ab9baa98e6fb4a059714923fda2f04d5,http://dbpedia.org/resource/Gerard_Marino,79,91
ab9baa98e6fb4a059714923fda2f04d5,http://dbpedia.org/ontology/developer,9,18
2130571cb0394b1b82ad2a8c6f4f159f,http://dbpedia.org/resource/Focke-Wulf_Fw_260,37,50
2130571cb0394b1b82ad2a8c6f4f159f,http://dbpedia.org/property/nationalOrigin,73,81
2130571cb0394b1b82ad2a8c6f4f159f,http://dbpedia.org/resource/Start_+_Flug_H-101,1000,999
2130571cb0394b1b82ad2a8c6f4f159f,http://dbpedia.org/property/nationalOrigin,73,81
da0c3ca5edfb4bad9ef869c38119a10e,http://dbpedia.org/resource/Raša_(river),16,20
da0c3ca5edfb4bad9ef869c38119a10e,http://dbpedia.org/ontology/source,6,11
da0c3ca5edfb4bad9ef869c38119a10e,http://dbpedia.org/resource/Adriatic_Sea,52,63
da0c3ca5edfb4bad9ef869c38119a10e,http://dbpedia.org/ontology/country,6,11
7929405db86045639c914a7ee9838ebe,http://dbpedia.org/resource/Clinton_Foundation,28,45
7929405db86045639c914a7ee9838ebe,http://dbpedia.org/property/keyPeople,10,19
dcf0ebac4929414587aae36086a4e6e1,http://dbpedia.org/ontology/board,23,27
dcf0ebac4929414587aae36086a4e6e1,http://dbpedia.org/resource/Trinity_House,32,44
b4c8a3b66e0e4e5f84d3b105133a1a76,http://dbpedia.org/property/discipline,20,21
b4c8a3b66e0e4e5f84d3b105133a1a76,http://dbpedia.org/resource/Philosophy,1000,999
b4c8a3b66e0e4e5f84d3b105133a1a76,http://dbpedia.org/ontology/AcademicJournal,11,18
f0b3be48f76141be802e4a2acc00e427,http://dbpedia.org/resource/Harry_Parker_(baseball),25,47
f0b3be48f76141be802e4a2acc00e427,http://dbpedia.org/ontology/formerTeam,6,16
f0b3be48f76141be802e4a2acc00e427,http://dbpedia.org/resource/Carl_Sitton,75,85
f0b3be48f76141be802e4a2acc00e427,http://dbpedia.org/property/debutteam,13,22
8989b26f786b4644a8bd2c8d966c59a7,http://dbpedia.org/property/crosses,24,27
8989b26f786b4644a8bd2c8d966c59a7,http://dbpedia.org/resource/Valaichchenai_Lagoon,33,52
8989b26f786b4644a8bd2c8d966c59a7,http://dbpedia.org/property/designer,4,11
8989b26f786b4644a8bd2c8d966c59a7,http://dbpedia.org/ontology/Bridge,17,22
a82a76ab3a4e43b4b970a48f9341fa82,http://dbpedia.org/property/artist,13,18
a82a76ab3a4e43b4b970a48f9341fa82,http://dbpedia.org/resource/McClain_(band),46,52
a82a76ab3a4e43b4b970a48f9341fa82,http://dbpedia.org/property/artist,13,18
a82a76ab3a4e43b4b970a48f9341fa82,http://dbpedia.org/ontology/TelevisionShow,30,34
8a6304978223453caa7f58e579290646,http://dbpedia.org/property/portrayer,29,37
8a6304978223453caa7f58e579290646,http://dbpedia.org/resource/Roger_Barton_(film_editor),42,67
8a6304978223453caa7f58e579290646,http://dbpedia.org/ontology/FictionalCharacter,6,24
0cd31fba24c240f588c0916b021f4d63,http://dbpedia.org/resource/Kala_Pani_(1958_film),14,27
0cd31fba24c240f588c0916b021f4d63,http://dbpedia.org/ontology/director,19,26
0cd31fba24c240f588c0916b021f4d63,http://dbpedia.org/ontology/deathPlace,10,12
18e1b907a21644199bcf31fb9629f79c,http://dbpedia.org/resource/Timothy_Morton,5,18
18e1b907a21644199bcf31fb9629f79c,http://dbpedia.org/property/mainInterests,13,18
18e1b907a21644199bcf31fb9629f79c,http://dbpedia.org/resource/Buddhism,26,33
81ced9f9e10b4380a691a73a17095c6e,http://dbpedia.org/ontology/parent,19,24
81ced9f9e10b4380a691a73a17095c6e,http://dbpedia.org/resource/Ptolemy_XII_Auletes,29,43
81ced9f9e10b4380a691a73a17095c6e,http://dbpedia.org/property/spouse,13,17
81ced9f9e10b4380a691a73a17095c6e,http://dbpedia.org/resource/Ptolemy_XIII_Theos_Philopator,29,52
81ced9f9e10b4380a691a73a17095c6e,http://dbpedia.org/ontology/Royalty,41,47
c3fb5965d89548719ebf83511d9e262a,http://dbpedia.org/property/affiliations,18,28
c3fb5965d89548719ebf83511d9e262a,"http://dbpedia.org/resource/Kaplan,_Inc.",1000,999
c3fb5965d89548719ebf83511d9e262a,http://dbpedia.org/ontology/campus,59,64
c3fb5965d89548719ebf83511d9e262a,http://dbpedia.org/resource/Iowa,69,72
c3fb5965d89548719ebf83511d9e262a,http://dbpedia.org/ontology/University,6,16
14b649e758114f038de6c1dad6027728,http://dbpedia.org/property/nearestCity,9,20
14b649e758114f038de6c1dad6027728,"http://dbpedia.org/resource/Englewood,_Colorado",54,72
14b649e758114f038de6c1dad6027728,http://dbpedia.org/ontology/nearestCity,9,20
14b649e758114f038de6c1dad6027728,http://dbpedia.org/ontology/HistoricPlace,29,42
b4a89e8c9b55499eaa9963fe4b9d6152,http://dbpedia.org/ontology/hometown,18,24
b4a89e8c9b55499eaa9963fe4b9d6152,"http://dbpedia.org/resource/Shelby_County,_Tennessee",45,67
b4a89e8c9b55499eaa9963fe4b9d6152,http://dbpedia.org/property/starring,59,60
b4a89e8c9b55499eaa9963fe4b9d6152,http://dbpedia.org/ontology/Film,40,43
91aee5e1ffe6462bac764925234764de,http://dbpedia.org/resource/South_Side_Elevated_Railroad,39,55
91aee5e1ffe6462bac764925234764de,http://dbpedia.org/ontology/operatedBy,11,19
91aee5e1ffe6462bac764925234764de,http://dbpedia.org/resource/Sakari_Suzuki,91,103
91aee5e1ffe6462bac764925234764de,http://dbpedia.org/property/deathPlace,78,82
1a7b4ab5c3674875a82e577a3fcb3a55,http://dbpedia.org/ontology/leader,28,33
1a7b4ab5c3674875a82e577a3fcb3a55,http://dbpedia.org/resource/John_Roberts,47,58
1a7b4ab5c3674875a82e577a3fcb3a55,http://dbpedia.org/property/address,13,15
1a7b4ab5c3674875a82e577a3fcb3a55,http://dbpedia.org/ontology/Venue,6,11
7abaec31e6094f6eac72313b8dd8dc32,http://dbpedia.org/ontology/militaryBranch,4,7
7abaec31e6094f6eac72313b8dd8dc32,http://dbpedia.org/resource/Continental_Army,27,42
6a4481eea53441dd93ec930653e08be0,http://dbpedia.org/ontology/formerPartner,20,26
6a4481eea53441dd93ec930653e08be0,http://dbpedia.org/resource/Andrea_Poapst,86,98
6a4481eea53441dd93ec930653e08be0,http://dbpedia.org/ontology/formerPartner,20,26
6a4481eea53441dd93ec930653e08be0,http://dbpedia.org/ontology/FigureSkater,36,48
98ad740059cf4598828aa46f80707524,http://dbpedia.org/ontology/source,11,20
98ad740059cf4598828aa46f80707524,http://dbpedia.org/resource/Connecticut_Lakes,29,45
98ad740059cf4598828aa46f80707524,http://dbpedia.org/ontology/River,5,9
9463f20554d74722b20e3d92a0afb024,http://dbpedia.org/resource/Take_Me_There_(Blackstreet_&_Mýa_song),1000,999
9463f20554d74722b20e3d92a0afb024,http://dbpedia.org/ontology/musicalBand,6,9
9463f20554d74722b20e3d92a0afb024,http://dbpedia.org/resource/Blayse,66,71
9463f20554d74722b20e3d92a0afb024,http://dbpedia.org/ontology/associatedBand,6,9
602d5f8103c345b1bf3b59a8f4fbcb01,http://dbpedia.org/ontology/network,26,27
602d5f8103c345b1bf3b59a8f4fbcb01,http://dbpedia.org/resource/BBC_HD,29,34
b8635fcc40054be7ab13c01967f64197,http://dbpedia.org/ontology/order,14,18
b8635fcc40054be7ab13c01967f64197,http://dbpedia.org/resource/Bacillales,34,43
b8635fcc40054be7ab13c01967f64197,http://dbpedia.org/ontology/division,49,56
b8635fcc40054be7ab13c01967f64197,http://dbpedia.org/resource/Firmicutes,61,70
010e9f9ec10d4cf5bd9455353215d507,http://dbpedia.org/resource/National_Commercial_Bank_Mauritius,56,84
010e9f9ec10d4cf5bd9455353215d507,http://dbpedia.org/ontology/successor,9,17
010e9f9ec10d4cf5bd9455353215d507,http://dbpedia.org/property/locationCountry,9,17
010e9f9ec10d4cf5bd9455353215d507,http://dbpedia.org/ontology/Bank,29,32
f7ac133498534de782ec5fb02ef8a8f2,http://dbpedia.org/property/company,14,20
f7ac133498534de782ec5fb02ef8a8f2,http://dbpedia.org/resource/Paramount_Television,25,44
f7ac133498534de782ec5fb02ef8a8f2,http://dbpedia.org/ontology/network,50,56
f7ac133498534de782ec5fb02ef8a8f2,http://dbpedia.org/resource/NBC,61,63
d73d838df73b44d0a6ddab13ae678fc9,http://dbpedia.org/resource/Brian_Peddle,70,81
d73d838df73b44d0a6ddab13ae678fc9,http://dbpedia.org/property/predecessor,55,65
d73d838df73b44d0a6ddab13ae678fc9,http://dbpedia.org/property/birthPlace,12,21
d73d838df73b44d0a6ddab13ae678fc9,http://dbpedia.org/ontology/OfficeHolder,30,42
86f65bd1385144dfb07dd940f6dc77de,http://dbpedia.org/resource/John_Speraw,24,34
86f65bd1385144dfb07dd940f6dc77de,http://dbpedia.org/property/hometown,12,19
53ffec1f77474312b866a1ef550836ec,http://dbpedia.org/resource/Vanderbilt_University_Medical_Center,27,62
53ffec1f77474312b866a1ef550836ec,http://dbpedia.org/property/affiliation,12,22
9a35da4952d244529b72c489a452b9d1,http://dbpedia.org/resource/Michel_Hazanavicius,36,54
9a35da4952d244529b72c489a452b9d1,http://dbpedia.org/property/awards,6,11
9a35da4952d244529b72c489a452b9d1,http://dbpedia.org/resource/Geoffrey_Rush,60,72
9a35da4952d244529b72c489a452b9d1,http://dbpedia.org/property/awards,6,11
9f0073c478fd4bf6a6bc808734ee4d21,http://dbpedia.org/resource/Sullivan_Central_High_School,32,59
9f0073c478fd4bf6a6bc808734ee4d21,http://dbpedia.org/property/rival,26,30
9f0073c478fd4bf6a6bc808734ee4d21,http://dbpedia.org/property/mascot,12,17
5a15996c69764d78950ee50018ff8de5,http://dbpedia.org/ontology/executiveProducer,28,35
5a15996c69764d78950ee50018ff8de5,http://dbpedia.org/resource/Glen_and_Les_Charles,40,55
5a15996c69764d78950ee50018ff8de5,http://dbpedia.org/property/company,45,47
5a15996c69764d78950ee50018ff8de5,http://dbpedia.org/resource/Paramount_Television,6,14
5a15996c69764d78950ee50018ff8de5,http://dbpedia.org/ontology/TelevisionShow,19,22
9b92048679a944be937dd4f049c925cb,http://dbpedia.org/ontology/operator,29,30
9b92048679a944be937dd4f049c925cb,http://dbpedia.org/resource/Los_Angeles_World_Airports,53,66
9b92048679a944be937dd4f049c925cb,http://dbpedia.org/ontology/hubAirport,35,41
9b92048679a944be937dd4f049c925cb,http://dbpedia.org/ontology/Airline,9,16
3e2e7e2477ca4d47a63eae5961eb232f,http://dbpedia.org/resource/Timothy_Morton,31,44
3e2e7e2477ca4d47a63eae5961eb232f,http://dbpedia.org/property/mainInterests,13,26
2c7b634c43f94007bee6aa23f424829c,http://dbpedia.org/ontology/parentOrganisation,16,34
2c7b634c43f94007bee6aa23f424829c,http://dbpedia.org/resource/Comcast,39,45
2c7b634c43f94007bee6aa23f424829c,http://dbpedia.org/ontology/network,6,14
186bdaf5fbc04890bd2dcb3041776050,http://dbpedia.org/property/locationCountry,13,21
186bdaf5fbc04890bd2dcb3041776050,"http://dbpedia.org/resource/Rancho_Cucamonga,_California",66,93
186bdaf5fbc04890bd2dcb3041776050,http://dbpedia.org/ontology/locationCountry,13,21
186bdaf5fbc04890bd2dcb3041776050,http://dbpedia.org/ontology/Company,30,38
4fc2bcb888944f50969d6131075914e7,http://dbpedia.org/resource/Easy_Street_(film),26,43
4fc2bcb888944f50969d6131075914e7,http://dbpedia.org/ontology/editing,16,21
4fc2bcb888944f50969d6131075914e7,http://dbpedia.org/resource/Work_(film),38,48
4fc2bcb888944f50969d6131075914e7,http://dbpedia.org/ontology/editing,16,21
383f41d0dcfb442f8a4606d5de36ac08,http://dbpedia.org/ontology/creator,46,52
383f41d0dcfb442f8a4606d5de36ac08,http://dbpedia.org/resource/Donald_Wilson_(writer_and_producer),57,69
383f41d0dcfb442f8a4606d5de36ac08,http://dbpedia.org/ontology/TelevisionShow,14,28
5b273f2881264b6f9ad4004f1b82b9f4,http://dbpedia.org/property/successor,6,15
5b273f2881264b6f9ad4004f1b82b9f4,http://dbpedia.org/resource/Robert_P._Smith,21,35
5b273f2881264b6f9ad4004f1b82b9f4,http://dbpedia.org/property/successor,6,15
5b273f2881264b6f9ad4004f1b82b9f4,http://dbpedia.org/resource/Adrian_A._Basora,41,53
9a5eae5ceec54a8e97a3c8d7ecdb1149,http://dbpedia.org/resource/Zora_Singh_Maan,64,78
9a5eae5ceec54a8e97a3c8d7ecdb1149,http://dbpedia.org/property/constituency,48,59
9a5eae5ceec54a8e97a3c8d7ecdb1149,http://dbpedia.org/ontology/leaderName,29,33
b7900ed86fb84fd7a7f479831e72bfcb,http://dbpedia.org/resource/Lois_Lane,24,32
b7900ed86fb84fd7a7f479831e72bfcb,http://dbpedia.org/property/creators,17,22
b7900ed86fb84fd7a7f479831e72bfcb,http://dbpedia.org/resource/Jerry_Siegel,4,15
4b03656d18b848c5830c2015fa4a9cdd,http://dbpedia.org/resource/Creature_Comforts,52,59
4b03656d18b848c5830c2015fa4a9cdd,http://dbpedia.org/property/creator,41,47
4b03656d18b848c5830c2015fa4a9cdd,http://dbpedia.org/property/awards,6,11
4b03656d18b848c5830c2015fa4a9cdd,http://dbpedia.org/ontology/Writer,21,27
240ab1b4acb848ce816bdc5a4660b11b,"http://dbpedia.org/resource/Al_Gore_presidential_campaign,_2000",27,57
240ab1b4acb848ce816bdc5a4660b11b,http://dbpedia.org/ontology/incumbent,11,19
0ea3f7d690c9488d82d9805a2e705cdc,http://dbpedia.org/resource/Wilfred_McDonald,1000,999
0ea3f7d690c9488d82d9805a2e705cdc,http://dbpedia.org/property/playedFor,48,51
0ea3f7d690c9488d82d9805a2e705cdc,http://dbpedia.org/resource/Cam_Plante,37,46
0ea3f7d690c9488d82d9805a2e705cdc,http://dbpedia.org/property/playedFor,48,51
74c48daf3f3e40b8b2a9075494203130,http://dbpedia.org/resource/Brynn_Carman,79,90
74c48daf3f3e40b8b2a9075494203130,http://dbpedia.org/ontology/formerPartner,18,24
74c48daf3f3e40b8b2a9075494203130,http://dbpedia.org/ontology/formerPartner,18,24
74c48daf3f3e40b8b2a9075494203130,http://dbpedia.org/ontology/FigureSkater,33,45
563b1fefc10e4618a5b680d3baa31037,http://dbpedia.org/property/origin,15,20
563b1fefc10e4618a5b680d3baa31037,http://dbpedia.org/resource/England,0,6
2502d9f7189e473992f6091f18a256fe,http://dbpedia.org/resource/Butch_Metzger,37,49
2502d9f7189e473992f6091f18a256fe,http://dbpedia.org/ontology/debutTeam,19,28
2502d9f7189e473992f6091f18a256fe,http://dbpedia.org/resource/Dan_Otero,55,63
2502d9f7189e473992f6091f18a256fe,http://dbpedia.org/ontology/debutTeam,19,28
bd1de460e21d4db4bf8e5065934b8bc6,http://dbpedia.org/resource/Defense_Security_Command,33,56
bd1de460e21d4db4bf8e5065934b8bc6,http://dbpedia.org/ontology/notableCommander,33,41
bd1de460e21d4db4bf8e5065934b8bc6,http://dbpedia.org/ontology/religion,5,12
1604b4deca8f4b089da3546474871043,http://dbpedia.org/resource/Albert_P._Clark,3,14
1604b4deca8f4b089da3546474871043,http://dbpedia.org/property/placeofburial,18,23
1604b4deca8f4b089da3546474871043,http://dbpedia.org/resource/Colorado,28,35
c373b33ce50b4f15976673862387f06d,http://dbpedia.org/property/constituency,25,38
c373b33ce50b4f15976673862387f06d,"http://dbpedia.org/resource/Duboce_Triangle,_San_Francisco",40,54
c373b33ce50b4f15976673862387f06d,http://dbpedia.org/property/constituency,25,38
c373b33ce50b4f15976673862387f06d,"http://dbpedia.org/resource/Noe_Valley,_San_Francisco",64,69
c373b33ce50b4f15976673862387f06d,http://dbpedia.org/ontology/OfficeHolder,8,20
a473965ed74b45298f4f8082bca57f56,http://dbpedia.org/property/placeOfBirth,24,32
a473965ed74b45298f4f8082bca57f56,http://dbpedia.org/resource/United_States,1000,999
a473965ed74b45298f4f8082bca57f56,http://dbpedia.org/ontology/knownFor,0,2
ac238bf4d1e14571a3b37e506efd4240,http://dbpedia.org/ontology/almaMater,46,54
ac238bf4d1e14571a3b37e506efd4240,http://dbpedia.org/resource/Instituts_d'études_politiques,65,84
ac238bf4d1e14571a3b37e506efd4240,http://dbpedia.org/property/successor,21,29
ac238bf4d1e14571a3b37e506efd4240,http://dbpedia.org/ontology/OfficeHolder,34,40
e83b9ec4abef418585e8a76f2dae15f4,http://dbpedia.org/resource/Al-Muzaffar_Umar,10,25
e83b9ec4abef418585e8a76f2dae15f4,http://dbpedia.org/property/placeOfBurial,27,32
ebfe588dc9854e4db5a96b4bb467c612,http://dbpedia.org/resource/World_Series_of_Poker,16,33
ebfe588dc9854e4db5a96b4bb467c612,http://dbpedia.org/property/founded,16,20
ffc8b63b6f384ab18b8f65a4d3dd31d4,http://dbpedia.org/resource/Hyundai_Lavita,7,20
ffc8b63b6f384ab18b8f65a4d3dd31d4,http://dbpedia.org/property/assembly,22,30
ffc8b63b6f384ab18b8f65a4d3dd31d4,http://dbpedia.org/resource/Ulsan,35,39
e15981cdcc5a4f23935cf46e161ee0c0,http://dbpedia.org/resource/South_Asia_Subregional_Economic_Cooperation,69,106
e15981cdcc5a4f23935cf46e161ee0c0,http://dbpedia.org/property/membership,41,47
004432a58e614e89a30c84e3df4164e0,http://dbpedia.org/ontology/associatedMusicalArtist,6,12
004432a58e614e89a30c84e3df4164e0,http://dbpedia.org/resource/Waylon_Jennings,45,59
004432a58e614e89a30c84e3df4164e0,http://dbpedia.org/ontology/MusicalArtist,6,12
5bc7320186b842359a554f9fe14298dd,http://dbpedia.org/resource/Soccer_Bowl_'76,10,23
5bc7320186b842359a554f9fe14298dd,http://dbpedia.org/ontology/city,33,34
2a705d023eea446eb1e7b31a390a4146,http://dbpedia.org/resource/Drop.io,15,21
2a705d023eea446eb1e7b31a390a4146,http://dbpedia.org/property/owner,6,10
2a705d023eea446eb1e7b31a390a4146,http://dbpedia.org/resource/Sean_Parker,28,38
2a705d023eea446eb1e7b31a390a4146,http://dbpedia.org/ontology/knownFor,6,10
443a00fd2e584e189bc1bd31ac97b83f,http://dbpedia.org/ontology/cinematography,21,35
443a00fd2e584e189bc1bd31ac97b83f,http://dbpedia.org/resource/Jordan_Cronenweth,40,56
443a00fd2e584e189bc1bd31ac97b83f,http://dbpedia.org/ontology/Film,4,7
813f18d7591b4b3f89070f3f5831e627,http://dbpedia.org/resource/The_Fox_and_the_Cat,1000,999
813f18d7591b4b3f89070f3f5831e627,http://dbpedia.org/property/species,44,50
813f18d7591b4b3f89070f3f5831e627,http://dbpedia.org/resource/Seneca_Academy_and_Circle_School,17,30
813f18d7591b4b3f89070f3f5831e627,http://dbpedia.org/property/mascot,6,12
19d1d7a22c4a4cbc8b813fc291a6142f,http://dbpedia.org/resource/Money_(Pink_Floyd_song),43,52
19d1d7a22c4a4cbc8b813fc291a6142f,http://dbpedia.org/property/album,23,27
19d1d7a22c4a4cbc8b813fc291a6142f,http://dbpedia.org/property/producer,11,18
dd1b888f16a14a13b8be3e662804a5d9,http://dbpedia.org/ontology/previousWork,18,25
dd1b888f16a14a13b8be3e662804a5d9,http://dbpedia.org/resource/The_Spirit_of_Christmas_(short_film),34,49
dd1b888f16a14a13b8be3e662804a5d9,http://dbpedia.org/property/voices,58,62
dd1b888f16a14a13b8be3e662804a5d9,http://dbpedia.org/resource/Mona_Marshall,94,106
dd1b888f16a14a13b8be3e662804a5d9,http://dbpedia.org/ontology/TelevisionShow,9,12
3d5efd9583804ec4b72267a23374e76c,http://dbpedia.org/ontology/hubAirport,38,44
3d5efd9583804ec4b72267a23374e76c,http://dbpedia.org/resource/Los_Angeles_International_Airport,38,70
3d5efd9583804ec4b72267a23374e76c,http://dbpedia.org/ontology/Airline,19,26
e3a008c553da49fd876ece5a7c775750,http://dbpedia.org/resource/Alexandre_Tichonov,4,21
e3a008c553da49fd876ece5a7c775750,http://dbpedia.org/property/university,43,52
e3a008c553da49fd876ece5a7c775750,http://dbpedia.org/resource/Moscow,36,41
9909bc6ab5e94d539ff2c98c952e5800,http://dbpedia.org/ontology/sourcePlace,21,32
9909bc6ab5e94d539ff2c98c952e5800,http://dbpedia.org/resource/Gloucestershire,37,51
9909bc6ab5e94d539ff2c98c952e5800,http://dbpedia.org/ontology/mouthPlace,28,32
9909bc6ab5e94d539ff2c98c952e5800,http://dbpedia.org/resource/Southend-on-Sea,72,86
9909bc6ab5e94d539ff2c98c952e5800,http://dbpedia.org/ontology/River,9,13
1f086bdd8ed24312b65cf9f137499a64,http://dbpedia.org/resource/European_Go_Federation,34,52
1f086bdd8ed24312b65cf9f137499a64,http://dbpedia.org/property/membership,9,15
612fd54a14cf4ea1bd327ac4ab6a3475,http://dbpedia.org/ontology/starring,22,23
612fd54a14cf4ea1bd327ac4ab6a3475,http://dbpedia.org/resource/Momoko_Kōchi,0,5
612fd54a14cf4ea1bd327ac4ab6a3475,http://dbpedia.org/ontology/Film,22,23
2380fcd83c494a80927f6825ba436c94,http://dbpedia.org/resource/Russell_T_Davies,31,44
2380fcd83c494a80927f6825ba436c94,http://dbpedia.org/ontology/notableWork,13,19
7320bf155b9b4a90b729bd36263698da,http://dbpedia.org/resource/Jimmie_Lou_Fisher,0,12
7320bf155b9b4a90b729bd36263698da,http://dbpedia.org/property/governor,38,46
7320bf155b9b4a90b729bd36263698da,http://dbpedia.org/resource/Winston_Bryant,18,31
7320bf155b9b4a90b729bd36263698da,http://dbpedia.org/property/governor,38,46
65de0b27d7cf414daa73bab1546dfaab,http://dbpedia.org/ontology/executiveProducer,36,43
65de0b27d7cf414daa73bab1546dfaab,http://dbpedia.org/resource/Phil_Collinson,48,61
65de0b27d7cf414daa73bab1546dfaab,http://dbpedia.org/ontology/related,27,29
65de0b27d7cf414daa73bab1546dfaab,http://dbpedia.org/ontology/TelevisionShow,6,10
398001dda0f745a3a783b7916f2b2376,http://dbpedia.org/property/producer,35,41
398001dda0f745a3a783b7916f2b2376,http://dbpedia.org/resource/Michael_Deeley,20,33
398001dda0f745a3a783b7916f2b2376,http://dbpedia.org/ontology/Film,16,18
f06758ad9c714bf490f784dcceb3ba90,http://dbpedia.org/resource/Luke_List_(golfer),21,38
f06758ad9c714bf490f784dcceb3ba90,http://dbpedia.org/property/college,6,12
f06758ad9c714bf490f784dcceb3ba90,http://dbpedia.org/resource/Park_Trammell,65,77
f06758ad9c714bf490f784dcceb3ba90,http://dbpedia.org/ontology/almaMater,47,56
daa582dfaf1a4472bddfa0b0a4deb1e5,http://dbpedia.org/resource/Spanish_Harlem_Incident,0,22
daa582dfaf1a4472bddfa0b0a4deb1e5,http://dbpedia.org/ontology/composer,28,35
65a7bbb407e44d46825ede7581db9462,http://dbpedia.org/ontology/voice,4,5
65a7bbb407e44d46825ede7581db9462,http://dbpedia.org/resource/The_Dognapper,7,19
65a7bbb407e44d46825ede7581db9462,http://dbpedia.org/ontology/FictionalCharacter,11,29
ef08c3edfb5e4c85ba7a33a77a5f0119,http://dbpedia.org/property/editing,17,22
ef08c3edfb5e4c85ba7a33a77a5f0119,http://dbpedia.org/resource/Mark_Stevens_(film_editor),28,53
ef08c3edfb5e4c85ba7a33a77a5f0119,http://dbpedia.org/ontology/director,64,71
ef08c3edfb5e4c85ba7a33a77a5f0119,http://dbpedia.org/resource/Joel_Schumacher,76,90
613c74a4ec09400a94fd8ede2e063e5c,http://dbpedia.org/property/location,60,66
613c74a4ec09400a94fd8ede2e063e5c,"http://dbpedia.org/resource/Watkins_Glen,_New_York",60,72
613c74a4ec09400a94fd8ede2e063e5c,http://dbpedia.org/property/firstTeam,18,22
707d9bdd0d8e44a1bae79286521ce0fc,http://dbpedia.org/ontology/recordedIn,42,49
707d9bdd0d8e44a1bae79286521ce0fc,http://dbpedia.org/resource/Miami,54,58
707d9bdd0d8e44a1bae79286521ce0fc,http://dbpedia.org/property/writer,10,20
707d9bdd0d8e44a1bae79286521ce0fc,http://dbpedia.org/ontology/Work,28,31
d5c3a119f9f8443584725cba541904f6,http://dbpedia.org/property/family,71,76
d5c3a119f9f8443584725cba541904f6,http://dbpedia.org/resource/Darth_Vader,56,66
d5c3a119f9f8443584725cba541904f6,http://dbpedia.org/property/portrayer,26,34
d5c3a119f9f8443584725cba541904f6,http://dbpedia.org/resource/Roger_Barton_(film_editor),39,50
d5c3a119f9f8443584725cba541904f6,http://dbpedia.org/ontology/FictionalCharacter,6,24
3375a4f07f5548d1ae047a3fa248dd11,http://dbpedia.org/resource/Elizabeth_Alexander_(press_secretary),0,18
3375a4f07f5548d1ae047a3fa248dd11,http://dbpedia.org/ontology/vicePresident,59,72
3375a4f07f5548d1ae047a3fa248dd11,http://dbpedia.org/resource/Jared_Bernstein,24,38
3375a4f07f5548d1ae047a3fa248dd11,http://dbpedia.org/ontology/vicePresident,59,72
c43db2cba5e24a05bdfa5d77aa3667ed,http://dbpedia.org/resource/Peter_Blay,22,31
c43db2cba5e24a05bdfa5d77aa3667ed,http://dbpedia.org/property/allegiance,41,50
ce5857e30c24478bacad831b90eb559c,http://dbpedia.org/ontology/mayor,12,16
ce5857e30c24478bacad831b90eb559c,http://dbpedia.org/resource/Anne_Hidalgo,21,32
9993c21e0dba4189a4d49112ea149a76,http://dbpedia.org/property/distributor,33,43
9993c21e0dba4189a4d49112ea149a76,http://dbpedia.org/resource/RKO_Pictures,52,59
9993c21e0dba4189a4d49112ea149a76,http://dbpedia.org/ontology/cinematography,77,87
9993c21e0dba4189a4d49112ea149a76,http://dbpedia.org/resource/Gregg_Toland,92,103
90065788c32f4906aa5614759fb3917e,http://dbpedia.org/resource/Serbia_national_American_football_team,24,61
90065788c32f4906aa5614759fb3917e,http://dbpedia.org/ontology/division,12,19
5bf4a1c66058437cb656e5b1c6588eac,http://dbpedia.org/property/allegiance,8,17
5bf4a1c66058437cb656e5b1c6588eac,http://dbpedia.org/resource/Colony_of_Virginia,22,36
5bf4a1c66058437cb656e5b1c6588eac,http://dbpedia.org/property/restingplace,32,39
5bf4a1c66058437cb656e5b1c6588eac,"http://dbpedia.org/resource/Montpelier_(Orange,_Virginia)",32,50
6b40bf5e283244129850be2446ce0074,http://dbpedia.org/property/class,20,23
6b40bf5e283244129850be2446ce0074,http://dbpedia.org/resource/Full-size_car,54,57
6b40bf5e283244129850be2446ce0074,http://dbpedia.org/ontology/predecessor,39,49
6b40bf5e283244129850be2446ce0074,http://dbpedia.org/ontology/Automobile,5,6
22086cbb41ac4acc823ba66b6334f11d,http://dbpedia.org/property/restingplace,18,26
22086cbb41ac4acc823ba66b6334f11d,http://dbpedia.org/resource/United_First_Parish_Church,38,63
22086cbb41ac4acc823ba66b6334f11d,http://dbpedia.org/ontology/vicePresident,13,26
9d6b44c745cc4b13a87b0664f5ba8a0b,http://dbpedia.org/resource/New_York_State_Route_470,33,47
9d6b44c745cc4b13a87b0664f5ba8a0b,http://dbpedia.org/ontology/routeJunction,14,27
9d6b44c745cc4b13a87b0664f5ba8a0b,"http://dbpedia.org/resource/Cohoes,_New_York",5,10
